2026-04-09 15:03:43.418 | INFO  | CID:N/A | Iniciando procesador de cola de correos
2026-04-09 15:04:02.792 | INFO  | CID:e1cd1109f68c | Account/Login | Iniciando acción: Account/Login
2026-04-09 15:04:04.108 | INFO  | CID:e1cd1109f68c | Account/Login | Acción completada: Account/Login
2026-04-09 15:04:17.471 | INFO  | CID:9a80bf3ceb14 | Account/Login | Iniciando acción: Account/Login
2026-04-09 15:04:17.907 | INFO  | CID:9a80bf3ceb14 | Account/Login | Acción completada: Account/Login
2026-04-09 15:04:34.252 | INFO  | CID:839efc4ca395 | Account/Login | Iniciando acción: Account/Login
2026-04-09 15:04:34.691 | INFO  | CID:839efc4ca395 | Account/Login | Acción completada: Account/Login
2026-04-09 15:04:46.966 | INFO  | CID:63fe7c995f96 | Account/Login | Iniciando acción: Account/Login
2026-04-09 15:04:47.401 | INFO  | CID:63fe7c995f96 | Account/Login | Acción completada: Account/Login
2026-04-09 15:49:34.750 | INFO  | CID:N/A | Iniciando procesador de cola de correos
2026-04-09 15:49:51.539 | INFO  | CID:b209b423570f | Account/EnviarRecuperar | Iniciando acción: Account/EnviarRecuperar
2026-04-09 15:49:52.222 | INFO  | CID:8cdba420e62e | Account/EnviarRecuperar | Enviando correo a gercavi82@gmail.com, Asunto: Recuperación de contraseña - Sistema AOCR
2026-04-09 15:49:52.567 | INFO  | CID:8cdba420e62e | Account/EnviarRecuperar | Correo enviado exitosamente a gercavi82@gmail.com
2026-04-09 15:49:52.567 | INFO  | CID:b209b423570f | Account/EnviarRecuperar | Acción completada: Account/EnviarRecuperar
2026-04-09 15:51:01.742 | INFO  | CID:370950d6db10 | Account/Login | Iniciando acción: Account/Login
2026-04-09 15:51:02.410 | INFO  | CID:370950d6db10 | Account/Login | Acción completada: Account/Login
2026-04-09 15:51:20.514 | INFO  | CID:612a9fecee96 | USR:USU_ADMIN | Account/CambiarContrasena | Iniciando acción: Account/CambiarContrasena
2026-04-09 15:51:21.522 | INFO  | CID:612a9fecee96 | USR:USU_ADMIN | Account/CambiarContrasena | Acción completada: Account/CambiarContrasena
2026-04-09 15:52:01.568 | INFO  | CID:N/A | USR:USU_ADMIN | Inspeccion/Index | AuditTrailService: Tabla aocr_audit_trail verificada/creada.
2026-04-09 15:52:01.590 | INFO  | CID:24511942848d | USR:USU_ADMIN | Inspeccion/Index | [InspeccionesController] Inicio pantalla gestion inspecciones. Usuario=USU_ADMIN, Rol=Administrador,Inspector,JefaturaTecnica,Direccion,CoordinacionLegal
2026-04-09 15:52:01.750 | INFO  | CID:24511942848d | USR:USU_ADMIN | Inspeccion/Index | [InspeccionesController] Inspecciones recibidas=20
